Unnamed: 0,Text,Place Name,Country name EN,Wiki Title,id,gemini-flash,gemini-flash_loc,gemini-flash_faiss,gemini-pro,train
722,"The city of Roghun covers Roghun proper, the town Obigarm and two jamoats.",Roghun,tajikistan,Roghun,722,tajikistan,roghun,['tajikistan'],tajikistan,0
188,The word Serowe does not exist in Setswana.,Serowe,botswana,Serowe,188,botswana,serowe,['botswana'],botswana,0
363,"Although the name is mentioned by al-Hamdani in the 10th century, Bayt ‘Idhaqah does not seem to have become a major settlement until the early modern period; it is not mentioned in other historical sources until the early 1600s.",Bayt âAdhÄqah,yemen,Bayt Ê½Idhaqah,1108,yemen,bayt ‘idhaqah,"['palestine, state of']",yemen,0
416,The present mayor of Żurrieq is Rita Grima.,Å»urrieq,malta,Å»urrieq,416,malta,Ã¥Â»urrieq,"['palestine, state of']",malta,0
237,"She built a new palace at Jibla, and transformed the old palace into a great mosque where she was eventually buried.",Jiblah,yemen,"Jibla, Yemen",982,yemen,jibla,['yemen'],yemen,0
711,"Navbahor (Tajik: Навбаҳор, formerly: Avzikent) is a village and jamoat in north-western Tajikistan.",Avzikent,tajikistan,"Navbahor, Sughd",711,tajikistan,tajikistan,['tajikistan'],tajikistan,0
271,Good Hope is a village in the Good Hope District of Botswana.,Good Hope,botswana,"Good Hope, Botswana",271,botswana,good hope district of botswana,['botswana'],botswana,0
162,Piriápolis is a city in the Maldonado Department of Uruguay.,PiriÃ¡polis,uruguay,PiriÃ¡polis,162,uruguay,piriÃ¡polis,['uruguay'],uruguay,0
506,"It was named after its capital, Oued Zenati, the second most populated municipality in the province.",Oued Zenati,algeria,Oued Zenati District,1251,algeria,oued zenati,['algeria'],algeria,0
654,Different opinions exist regarding the origin of the name Marsaskala.,Marsaskala,malta,Marsaskala,654,malta,marsaskala,['malta'],malta,0
723,Roghun has a continental Mediterranean climate (Köppen: Dsb) and experiences wet and cold winters with dry cool summers.,Roghun,tajikistan,Roghun,723,tajikistan,roghun,['tajikistan'],tajikistan,0
10,"In 1985, Reghaia, alongside Rouiba, Ain taya, Dergena and El Marsa were included to the newly created province of Boumerdes.",ReghaÃ¯a,algeria,ReghaÃ¯a,755,algeria,boumerdes,['france'],algeria,0
387,"The Aïn Arnat District has four communes which are Aïn Arnat, Aïn Abessa, El Ouricia and Mezloug.",AÃ¯n Arnat,algeria,AÃ¯n Arnat,1132,algeria,aÃ£Â¯n arnat district,['russian federation'],algeria,0
451,"When Qormi is mentioned for the first time in the year 1419, only two of twenty people with the surname Curmi lived in the village.",Qormi,malta,Qormi,451,malta,qormi,['malta'],malta,0
404,"[2] ||| During the Batepá massacre, a brutally crushed rebellion in February 1953, hundreds of inhabitants of Trindade and nearby Batepá were killed.",Trindade,sao tome and principe,Trindade (SÃ£o TomÃ© and PrÃ­ncipe),1149,brazil,batepÃ£Â¡,['hungary'],sÃ£o tomÃ© and prÃ­ncipe,0
73,La Paz is also the name of the municipality to which the city belongs.,La Paz,uruguay,"La Paz, Canelones",73,no,la paz,"['honduras', 'argentina', 'uruguay', 'bolivia, plurinational state of', 'philippines', 'mexico', 'colombia']",no,0
109,"Kanye is the traditional capital of the Ngwaketse tribe, who first settled in the area in the 1790s.",Kanye,botswana,"Kanye, Botswana",109,botswana,kanye,['botswana'],botswana,0
270,Maitengwe is a large village located in the Central District of Botswana.,Maitengwe,botswana,Maitengwe,270,botswana,botswana,['botswana'],botswana,0
367,Afar Al Miftah had a population of 4850 according to the 2004 census.,Al MiftÄá¸©,yemen,Afar Al Miftah,1112,oman,afar al miftah,['yemen'],djibouti,0
350,"Nueva Helvecia (Spanish for ""New Helvetia""; formerly known as Colonia Suiza) is 120 kilometres (75 mi) west of Montevideo, the capital and largest city of Uruguay.",Nueva Helvecia,uruguay,Nueva Helvecia,350,uruguay,nueva helvecia,['uruguay'],uruguay,0
237,"Shoshong is located just north of the Tropic of Capricorn at 23°02′S 26°31′E, in the Central District of Botswana, about 40 km (25 mi) west of Mahalapye.",Shoshong,botswana,Shoshong,237,botswana,botswana,['botswana'],botswana,0
467,"The Name Hassi Messaoud means ""the well of Messaoud"" in Arabic, named after Messaoud Rouabeh, a well-digger in the region.",Hassi Messaoud,algeria,Hassi Messaoud,1212,algeria,hassi messaoud,['algeria'],algeria,0
344,"Ataq is described by Lonely Planet as ""not at all like an inland Yemeni town""; other publications have described it as Beau Geste in appearance and ""completely different"" and surrounded by desert.",Ataq,yemen,Ataq,1089,yemen,ataq,['yemen'],yemen,1
432,"As Sawadiyah District  is a district of the Al Bayda Governorate, Yemen.",As SawÄdÄ«yah,yemen,As Sawadiyah District,1177,yemen,as sawadiyah district,['switzerland'],yemen,1
859,The town of Aoulef lies at an elevation of 288 metres (945 ft) on the eastern side of an oasis.,Aoulef,algeria,Aoulef,1604,algeria,aoulef,['algeria'],algeria,1
51,"In 2011, Dolores had a population of 17,174.",Dolores,uruguay,"Dolores, Uruguay",51,no,no,['myanmar'],no,1
560,The name of Relizane comes from the Berber ⵉⵖⵉⵍ ⵉⵣⵣⴰⵏ (Iɣil Izzan) which means “burnt / grilled hill”.,Relizane,algeria,Relizane,1305,algeria,relizane,['algeria'],algeria,1
76,"The original settlement was founded on 13 May 1829 under the name ""Santa Rosa"".",Bella UniÃ³n,uruguay,Bella UniÃ³n,76,no,no,['myanmar'],no,1
212,"Bordered by Uzbekistan in the north and west, and Kyrgyzstan in the east, Istaravshan's administrative area encompasses 1,830 square kilometers and a population of 273,500 people.",Istaravshan,tajikistan,Istaravshan,212,tajikistan,istaravshan,['tajikistan'],tajikistan,1
669,"Navobod (Tajik: Навобод, Persian: نوآباد) is a town and jamoat in Tajikistan.",Novobod,tajikistan,"Navobod,_Rasht_District",669,tajikistan,tajikistan,['tajikistan'],tajikistan,1
605,"Ibn Khurradādhbih calls the area around al-Shihr the bilād al-kundur, Land of Incense.",Ash Shiá¸©r,yemen,Al-Shihr,1350,yemen,al-shihr,['saudi arabia'],yemen,1
469,"Gdyel (Arabic: قديل), former Saint-Cloud, is a town and commune in District Gdyel, Oran Province, Algeria, about 15 miles to the east of Oran.",Gdyel,algeria,Gdyel,1214,algeria,gdyel,['algeria'],algeria,1
526,"Palapye was originally spelled as Phalatswe, which meant the place for impalas.",Palapye,botswana,Palapye,526,botswana,palapye,['botswana'],botswana,1
328,"Bou Saada (Arabic: بو سعادة, bu s‘adah, meaning ""place of happiness"") is a town and municipality in M'Sila Province, Algeria, situated 245 km south of Algiers.",Bou SaÃ¢da,algeria,Bou SaÃ¢da,1073,algeria,bou saada,['algeria'],algeria,1
123,Gabane is a village in Kweneng District of Botswana.,Gabane,botswana,Gabane,123,botswana,botswana,['botswana'],botswana,1
247,The village is served by Shakawe Airport.,Shakawe,botswana,Shakawe,247,botswana,shakawe airport,['botswana'],botswana,1
303,"The stream Arroyo Colla flows along the north and northeastern limits of the city, while at the southeast edge of the city, it flows into the river Río Rosario.",Rosario,uruguay,"Rosario, Uruguay",303,uruguay,no,['myanmar'],uruguay,1
42,"The FALCON undersea cable connects Yemen to the internet through a terminus in Al Ghaydah, as well as another in Al Hudaydah.",Al GhayzÌ§ah,yemen,Al Ghaydah,787,yemen,yemen,['yemen'],yemen,1
563,"n Relizane, the summers are short, sweltering, arid, and mostly clear and the winters are long, cool, windy, and partly cloudy.",Relizane,algeria,Relizane,1308,algeria,relizane,['algeria'],algeria,1
453,Shahritus has a cold semi-arid climate (Köppen climate classification BSk).,Shahritus,tajikistan,Shahritus,453,tajikistan,shahritus,['tajikistan'],tajikistan,1
193,"El M'Ghair has a station on the Biskra-Touggourt railway line, which passes by the east side of the city.",El MeghaÃ¯er,algeria,El M'Ghair,938,algeria,el m'ghair,['mexico'],algeria,1
532,The village is served by Hukuntsi Airport.,Hukuntsi,botswana,Hukuntsi,532,botswana,hukuntsi airport,['botswana'],botswana,1
339,The reservoir created by the Kayrakkum Dam has a surface area of 523 km2 (202 sq mi); its length is 56 km (35 mi) and maximum width 15 km (9.3 mi).,Qayroqqum,tajikistan,Kayrakkum_Reservoir,339,tajikistan,no,['myanmar'],tajikistan,1
29,"According to the 10th-century writer al-Hamdani, Hababah is named after Ḥabābah ibn Lubākhah, of the tribe of Himyar.",á¸¨abÄbah,yemen,"Hababah, Yemen",774,yemen,hababah,['saudi arabia'],yemen,1
371,"Modern Colonia del Sacramento produces textiles and has a free trade zone, in addition to a polytechnic centre and various government buildings.",Colonia del Sacramento,uruguay,Colonia del Sacramento,371,uruguay,colonia del sacramento,['uruguay'],uruguay,1
439,"It is not to be confused with the town of Dusti which has been known as Pyandj, Pyandzh, Molotovabad, Dŭsty, and Dusti.",Panj,tajikistan,Panj,439,tajikistan,dusti,['tajikistan'],tajikistan,1
843,"Azzaba is a town and commune in Azzaba District, Skikda Province, Algeria.",Azzaba,algeria,"Azzaba, Algeria",1588,algeria,azzaba,"['algeria', 'morocco']",algeria,1
464,"Buston is a city of regional subordination, and is not part of a district.",BÅ­ston,tajikistan,"Buston, Sughd",464,tajikistan,buston,['tajikistan'],tajikistan,1
351,Adrasmon is a town and a jamoat in northern Tajikistan.,Adrasmon,tajikistan,Adrasmon,351,tajikistan,northern tajikistan,['tajikistan'],tajikistan,1
122,The Arris commune's jurisdiction is located in the Southwest of the Batna wilaya.,Arris,algeria,"Arris, Batna",867,algeria,batna wilaya,['algeria'],algeria,1
67,"On 17 August 1920, the group of houses known as ""Estación de Young"" was declared a ""Pueblo"" (village) by the Act of Ley Nº 7.256.",Young,uruguay,"Young, Uruguay",67,uruguay,estaciÃ³n de young,['mexico'],uruguay,1
178,"Hadibu is the capital of the Socotra Governorate and the larger eastern district of Socotra's two administrative districts, Hidaybū.",Hadibu,yemen,Hadibu,923,yemen,hadibu,['yemen'],yemen,1
239,"Shoshong is encircled by hills used for grazing cattle, and is a windy place.",Shoshong,botswana,Shoshong,239,botswana,shoshong,['botswana'],botswana,1
141,Treinta y Tres (Spanish pronunciation: [ˈtɾejntaj ˈtɾes]) is the capital city of the Treinta y Tres Department in eastern Uruguay.,Treinta y Tres,uruguay,Treinta y Tres,141,uruguay,treinta y tres,['uruguay'],uruguay,1
186,Ghazaouet boasts with mountainous hills and close ports and beaches where locals can be seen diving and swimming near fishing boats.,Ghazaouet,algeria,Ghazaouet,931,algeria,ghazaouet,['algeria'],algeria,1
162,"The town of Reggane and its neighbouring villages lie next to the southernmost oasis of the Tuat region, which stretches northward to Adrar.",Reggane,algeria,Reggane,907,algeria,reggane,['algeria'],algeria,1
538,The principal town is Beihan.,Bayá¸©Än,yemen,Bayhan District,1283,yemen,beihan,['china'],yemen,1
255,El Malah (formerly Rio Salado) is a municipality in northwestern Algeria.,El Malah,algeria,El Malah,1000,algeria,algeria,['algeria'],algeria,1
575,"Rocha has a mild humid subtropical climate (Cfa, according to the Köppen climate classification), with pleasant summers and cool winters.",Rocha,uruguay,"Rocha, Uruguay",575,uruguay,rocha,['uruguay'],uruguay,1
701,The Midland Uruguay Railway began operation in 1889 with a line that ran between Paso de los Toros and Salto.,Paso de los Toros,uruguay,Paso de los Toros,701,uruguay,uruguay,['uruguay'],uruguay,1
422,"As of 2023, Aden City has a population of approximately 1,080,000 residents, making it one of the largest cities in Yemen.",Aden,yemen,Aden,1167,yemen,aden city,['yemen'],yemen,1
670,"Danghara (Russian: Дангара Tajik: Данғара), is a town in the Khatlon Region of Tajikistan.",Danghara,tajikistan,Danghara,670,tajikistan,tajikistan,['tajikistan'],tajikistan,1
871,"Az Zaydiyah (Arabic: الزيدية) is a city located in Al Hudaydah Governorate, Yemen and it is the district capital of Az Zaydiyah District.",Az ZaydÄ«yah,yemen,Az Zaydiyah,1616,yemen,az zaydiyah,['yemen'],yemen,1
242,"According to the 14th-century author Wajih al-Din al-Hubayshi, who wrote a history of Wusab, ad-Dann (known then as Hisn Naʽman) originated during pre-Islamic times, and the Sulayhids had later built a castle atop the ruins.",Ad Dann,yemen,Ad-Dann,987,yemen,no,['myanmar'],yemen,1
482,"The Dellys area presents a natural harbour in the form of a small bay sheltered on the west and northwest by the peninsula of Sidi Abdelkader (largely occupied by the town cemetery, along with a small lighthouse).",Dellys,algeria,Dellys,1227,algeria,dellys area,['algeria'],algeria,1
144,"The town was named Palestro when it was founded in 1860, it was named in honour of the Franco-Piedmontese victory over Austria at Palestro in 1859 during the Second Italian War of Independence.",Lakhdaria,algeria,Lakhdaria,889,italy,palestro,['italy'],italy,1
677,"Mellieħa was first inhabited in around 3000 BC, during the Neolithic period.",MellieÄ§a,malta,MellieÄ§a,677,malta,mellieÃ¤Â§a,['spain'],malta,1
184,"Serowe (population approximately 60,000) is an urban village in Botswana's Central District.",Serowe,botswana,Serowe,184,botswana,serowe,['botswana'],botswana,1
383,"Boufarik is a town in Blida Province, Algeria, approximately 30 km from Algiers.",Boufarik,algeria,Boufarik,1128,algeria,boufarik,['algeria'],algeria,1
65,Mekla is a town and commune in Tizi Ouzou Province in northern Algeria.,Mekla,algeria,Mekla,810,algeria,mekla,['algeria'],algeria,1
617,"Blida (Arabic: البليدة, romanized: al-bulaydah) is a city in Algeria.",Blida,algeria,Blida,1362,algeria,blida,['algeria'],algeria,1
93,"Al-Sudah, also As Sudah (Arabic: السودة al-Sūdah), is a town in 'Amran Governorate, Yemen.",As SÅ«dah,yemen,Al-Sudah,838,yemen,yemen,['yemen'],yemen,1
262,The town of Boukadir extends 225 km ² of flat semi arid forest.,Boukadir,algeria,Boukadir,1007,algeria,boukadir,['algeria'],algeria,1
686,"Algiers ( al-JEERZ; Arabic: الجزائر, romanized: al-Jazāʾir) is the capital and largest city of Algeria, located in the north-central part of the country.",Algiers,algeria,Algiers,1431,algeria,algiers,['algeria'],algeria,1
372,"According to Ibn Khaldun the town was founded by Banu Wargla who, accompanied by sections of the Maghrawa and Banu Ifran, left the Tlemcen region and founded Ouargla.",Ouargla,algeria,Ouargla,1117,algeria,ouargla,['algeria'],algeria,1
427,"Berrouaghia is a town and commune in Médéa Province, Algeria.",Berrouaghia,algeria,Berrouaghia,1172,algeria,berrouaghia,['algeria'],algeria,1
7,"There is also a 600-metre-long (2,000-foot) island there: Hadjrat Bounattah/Ile Agueli, one kilometer (0.6 miles) from the beach of Reghaïa.",ReghaÃ¯a,algeria,ReghaÃ¯a,752,algeria,hadjrat bounattah/ile agueli,['tÃ¼rkiye'],algeria,1
383,Letlhakeng or Lethakeng is an urban village in Kweneng District of Botswana.,Letlhakeng,botswana,Letlhakeng,383,botswana,letlhakeng,['botswana'],botswana,1
423,"The city boasts key infrastructure like Aden International Airport and notable healthcare institutions including Aljoumhouria Teaching Hospital (Queen Elizabeth II), Aden General Hospital, and Friendship Teaching Hospital.",Aden,yemen,Aden,1168,yemen,aden,['yemen'],yemen,1
